x,y,z
0.388763427734375,0.111846923828125,-0.1780548095703125
0.968994140625,-0.0709075927734375,-2.7937164306640625
-0.3010711669921875,-0.4743499755859375,-0.84832763671875
-0.07012939453125,-0.436004638671875,-0.877105712890625
-0.1082305908203125,-0.05328369140625,0.18218994140625
0.4234466552734375,0.8234100341796875,-0.967620849609375
1.6405487060546875,0.600860595703125,-1.0956878662109375
1.094635009765625,-0.410491943359375,1.4071197509765625
0.4454193115234375,0.125213623046875,-0.5175933837890625
0.935546875,-0.4722137451171875,-0.824188232421875
0.0110931396484375,-0.223297119140625,0.7732696533203125
-0.342803955078125,-0.5721588134765625,0.8851165771484375
0.367828369140625,-0.3159027099609375,-1.011810302734375
1.179412841796875,0.411407470703125,0.41259765625
0.380157470703125,2.0015869140625,-0.61065673828125
0.41558837890625,-0.0796661376953125,0.3332061767578125
-0.1364898681640625,1.6094512939453125,-2.913055419921875
0.7037200927734375,-0.1115264892578125,-0.5462493896484375
0.21044921875,-0.3153839111328125,-0.23223876953125
1.266204833984375,-0.7080230712890625,-1.124786376953125
0.4728851318359375,-0.492523193359375,-0.4197235107421875
0.267242431640625,-0.415191650390625,-0.731353759765625
0.3536376953125,-0.02166748046875,-1.654541015625
0.527435302734375,-0.5724945068359375,-0.21844482421875
1.8258056640625,0.1793975830078125,-2.065460205078125
-0.470184326171875,-0.4469451904296875,-0.3538818359375
0.0953521728515625,1.8265380859375,-1.5909271240234375
0.4689788818359375,0.452911376953125,-0.9188232421875
-0.4729156494140625,1.6146240234375,-0.9831390380859375
3.623931884765625,-2.307281494140625,-1.5399017333984375
1.400177001953125,0.795257568359375,-2.9028778076171875
1.7693328857421875,2.8646392822265625,-0.77777099609375
1.1659698486328125,3.2288970947265625,0.4443511962890625
1.064300537109375,2.51025390625,0.1256561279296875
-0.4975128173828125,0.6955718994140625,-0.186492919921875
0.874969482421875,1.2431640625,0.1862945556640625
1.4539031982421875,0.6348724365234375,-0.07177734375
0.3454132080078125,1.3173828125,0.564910888671875
1.0377197265625,1.95294189453125,0.575775146484375
1.233917236328125,2.7845458984375,0.065399169921875
1.191802978515625,2.353546142578125,0.3224029541015625
-0.0133819580078125,0.60003662109375,0.358154296875
1.9499359130859375,0.4452972412109375,-0.22088623046875
1.032196044921875,0.196624755859375,0.749908447265625
0.1984405517578125,1.5334320068359375,-0.52008056640625
0.450775146484375,-0.8361358642578125,0.538299560546875
0.421844482421875,0.69512939453125,-0.254180908203125
0.7962493896484375,0.7040252685546875,-2.4189910888671875
0.696258544921875,-0.4119873046875,-0.813812255859375
0.7364349365234375,0.884735107421875,-1.7126617431640625
2.891387939453125,-1.4165496826171875,2.884185791015625
0.9098052978515625,0.7636260986328125,-0.985992431640625
0.6447296142578125,0.080413818359375,-0.540771484375
-0.01116943359375,1.0548248291015625,-0.610565185546875
0.1680755615234375,2.238433837890625,-3.3284759521484375
0.0723876953125,0.6837310791015625,-0.88861083984375
1.133453369140625,-0.7687530517578125,1.8839263916015625
0.454315185546875,-0.1502685546875,-0.7462158203125
0.85174560546875,0.322479248046875,-0.901123046875
0.6397247314453125,0.0818634033203125,-0.8060455322265625
0.518890380859375,0.170013427734375,-0.8329010009765625
2.621490478515625,-0.8631744384765625,-0.2277679443359375
-0.596099853515625,2.223480224609375,-3.838775634765625
0.9654541015625,2.345184326171875,-2.5951080322265625
-1.4521026611328125,2.597137451171875,-2.5276031494140625
0.952667236328125,-0.70635986328125,1.4284820556640625
-0.1324920654296875,-0.337371826171875,1.3939666748046875
0.90643310546875,-0.013763427734375,0.5880126953125
0.9672698974609375,0.093353271484375,-0.1854095458984375
1.1645050048828125,-0.3252716064453125,-1.1821746826171875
0.8480682373046875,-0.2432098388671875,-0.3856353759765625
0.8121490478515625,-0.0530853271484375,-0.9496002197265625
0.3114166259765625,-0.2956695556640625,-0.857269287109375
-0.1175384521484375,0.555999755859375,1.415069580078125
0.6011505126953125,1.0445556640625,-1.6545257568359375
1.8085174560546875,-0.75701904296875,1.3952178955078125
0.7629852294921875,-0.0242767333984375,0.4984130859375
-0.2533416748046875,2.849700927734375,-1.6774749755859375
0.2948150634765625,1.3607177734375,-1.9946136474609375
1.07305908203125,0.7510986328125,-1.4729461669921875
0.48779296875,0.3009185791015625,-0.773223876953125
-1.3722076416015625,0.578369140625,-0.9155731201171875
1.853424072265625,-0.1418304443359375,0.9465789794921875
0.7722625732421875,-0.4962310791015625,0.7123260498046875
0.0141143798828125,1.1346435546875,-2.1028594970703125
1.0706024169921875,1.1780548095703125,0.3365478515625
0.945526123046875,0.6622314453125,-0.0794525146484375
0.40802001953125,1.04791259765625,-0.0692596435546875
0.8095855712890625,1.7578125,-0.154541015625
0.6892547607421875,2.6887359619140625,0.172119140625
1.30303955078125,0.9993438720703125,0.9457855224609375
1.183685302734375,2.3944244384765625,0.35723876953125
-0.06646728515625,1.182708740234375,0.4510345458984375
1.46075439453125,0.976959228515625,0.478424072265625
1.032958984375,1.515838623046875,1.085784912109375
0.7298583984375,0.1949920654296875,-0.776153564453125
0.9415130615234375,0.071533203125,0.5582122802734375
0.5980682373046875,-0.5775146484375,-0.6475830078125
-0.0599365234375,-0.106170654296875,-0.751678466796875
3.6858673095703125,0.8385467529296875,-4.1038055419921875
4.6786041259765625,1.8932037353515625,-2.9912109375
-0.5772552490234375,0.84832763671875,0.611236572265625
3.3576202392578125,2.67315673828125,-0.2344970703125
0.4265899658203125,1.9780426025390625,0.96820068359375
0.7421112060546875,0.6901092529296875,1.453216552734375
0.5094451904296875,-0.2233734130859375,1.8191070556640625
0.5296783447265625,2.6625213623046875,-1.312713623046875
0.5387420654296875,-0.763031005859375,0.8935699462890625
1.8642578125,2.9455108642578125,-1.6941680908203125
0.316192626953125,-0.308319091796875,1.8292388916015625
1.1425018310546875,-0.0794219970703125,1.0559539794921875
1.28668212890625,-0.55999755859375,1.317230224609375
0.3448486328125,0.7182464599609375,-3.3420867919921875
0.703338623046875,1.18011474609375,-0.1066131591796875
-0.0479736328125,1.1617889404296875,2.10089111328125
1.0122528076171875,-0.3145294189453125,2.0625152587890625
0.170562744140625,1.1705169677734375,-0.180572509765625
0.2425079345703125,0.0757293701171875,0.4933624267578125
0.40362548828125,0.517913818359375,-0.308441162109375
0.4957275390625,1.367523193359375,0.39251708984375
0.233428955078125,0.8371124267578125,0.322845458984375
0.2800140380859375,-0.080596923828125,-0.580047607421875
0.5789642333984375,-0.324798583984375,-0.6839752197265625
1.044036865234375,0.847564697265625,1.4418487548828125
1.0059051513671875,0.5495147705078125,0.6995697021484375
1.13409423828125,1.2727203369140625,-0.3180694580078125
1.1268157958984375,0.75677490234375,0.5648193359375
1.0925445556640625,2.12652587890625,0.7229766845703125
0.3095550537109375,0.3269805908203125,-1.5225982666015625
0.0968475341796875,1.3169097900390625,0.1899261474609375
-0.007965087890625,0.06787109375,-0.1079559326171875
0.607269287109375,2.0264434814453125,-0.3485565185546875
-0.002105712890625,0.69970703125,-0.4202117919921875
-0.54193115234375,0.0684356689453125,-0.4589080810546875
0.1531829833984375,0.9848480224609375,-0.280731201171875
-0.2021331787109375,2.100860595703125,-0.7763519287109375
-1.364654541015625,1.54229736328125,-2.656158447265625
-1.204559326171875,0.60064697265625,0.0384521484375
0.6880340576171875,0.107635498046875,0.4338531494140625
-2.589263916015625,1.761871337890625,-4.1502227783203125
-0.878997802734375,0.8356475830078125,-1.522369384765625
-1.2151336669921875,1.2050933837890625,-1.026763916015625
-0.688690185546875,0.3531036376953125,-0.5579986572265625
0.9772491455078125,-0.3831787109375,-1.36083984375
-0.5377044677734375,-0.274566650390625,-1.4953460693359375
0.2819976806640625,-0.6973876953125,-0.431365966796875
0.403656005859375,-1.2341461181640625,1.0407562255859375
2.1993408203125,1.0714263916015625,2.3202362060546875
2.19140625,1.394744873046875,1.1255645751953125
1.6033782958984375,1.5699310302734375,0.599456787109375
-0.5794677734375,-1.665435791015625,-1.1242218017578125
1.1383819580078125,1.4065399169921875,0.724578857421875
-0.6442718505859375,0.5404205322265625,0.1475677490234375
-1.60284423828125,1.02679443359375,-0.0672760009765625
-1.380401611328125,-0.1946868896484375,-0.4885101318359375
0.226318359375,-0.931976318359375,-0.14630126953125
0.9278717041015625,-0.2864837646484375,0.3431854248046875
0.5857391357421875,0.2766265869140625,-0.0564727783203125
0.24951171875,-0.7047576904296875,0.1466064453125
-0.7779693603515625,-0.6555023193359375,-0.163787841796875
-0.303375244140625,0.845703125,1.392059326171875
1.635223388671875,1.8032073974609375,0.4631805419921875
